 91 210 00 00 30  -0.268   0.349   0.090   0.450
 91 210 00 01 30  -0.283   0.340   0.101   0.455
 91 210 00 02 30  -0.282   0.332   0.116   0.451
 91 210 00 03 30  -0.288   0.339   0.104   0.458
 91 210 00 04 30  -0.290   0.329   0.111   0.453
 91 210 00 05 30  -0.301   0.327   0.110   0.458
 91 210 00 06 30  -0.283   0.332   0.121   0.453
 91 210 00 07 30  -0.309   0.316   0.118   0.458
 91 210 00 08 30  -0.296   0.323   0.128   0.457
 91 210 00 09 30  -0.282   0.338   0.122   0.457
 91 210 00 10 30  -0.281   0.338   0.117   0.456
 91 210 00 11 30  -0.275   0.349   0.111   0.458
 91 210 00 12 30  -0.262   0.351   0.118   0.454
 91 210 00 13 30  -0.282   0.346   0.093   0.457
 91 210 00 14 30  -0.289   0.342   0.109   0.462
 91 210 00 15 30  -0.283   0.344   0.114   0.460
 91 210 00 16 30  -0.284   0.348   0.105   0.462
 91 210 00 17 30  -0.294   0.340   0.101   0.461
 91 210 00 18 30  -0.288   0.336   0.119   0.458
 91 210 00 19 30  -0.297   0.340   0.105   0.464
 91 210 00 20 30  -0.306   0.338   0.086   0.465
 91 210 00 21 30  -0.310   0.341   0.058   0.465
 91 210 00 22 30  -0.305   0.340   0.067   0.462
 91 210 00 23 30  -0.303   0.336   0.077   0.459
 91 210 00 24 30  -0.295   0.340   0.091   0.460
 91 210 00 25 30  -0.300   0.342   0.078   0.462
 91 210 00 26 30  -0.286   0.358   0.038   0.460
 91 210 00 27 30  -0.304   0.341   0.049   0.460
 91 210 00 28 30  -0.292   0.350   0.056   0.460
 91 210 00 29 30  -0.295   0.355   0.030   0.462
 91 210 00 30 30  -0.295   0.351   0.077   0.466
 91 210 00 31 30  -0.289   0.356   0.101   0.470
 91 210 00 32 30  -0.295   0.348   0.106   0.469
 91 210 00 33 30  -0.284   0.354   0.129   0.472
 91 210 00 34 30  -0.297   0.354   0.113   0.476
 91 210 00 35 30  -0.284   0.358   0.080   0.464
 91 210 00 41 30  -0.320   0.326   0.029   0.459
 91 210 00 42 30  -0.307   0.330   0.050   0.456
 91 210 00 43 30  -0.270   0.335   0.176   0.469
 91 210 00 44 30  -0.239   0.319   0.245   0.471
 91 210 00 45 30  -0.258   0.327   0.209   0.467
 91 210 00 46 30  -0.260   0.308   0.223   0.461
 91 210 00 47 30  -0.264   0.321   0.206   0.464
 91 210 00 48 30  -0.262   0.334   0.200   0.470
 91 210 00 49 30  -0.244   0.335   0.195   0.458
 91 210 00 50 30  -0.250   0.331   0.209   0.465
 91 210 00 51 30  -0.222   0.345   0.200   0.457
 91 210 00 52 30  -0.236   0.355   0.185   0.465
 91 210 00 53 30  -0.233   0.352   0.181   0.459
 91 210 00 54 30  -0.219   0.357   0.177   0.455
 91 210 00 55 30  -0.236   0.341   0.210   0.465
 91 210 00 56 30  -0.254   0.327   0.223   0.471
 91 210 00 57 30  -0.266   0.324   0.210   0.469
 91 210 00 58 30  -0.209   0.362   0.076   0.459
 91 210 00 59 30  -0.076   0.439  -0.097   0.458
 91 210 01 00 30  -0.085   0.432  -0.124   0.458
 91 210 01 01 30  -0.070   0.434  -0.138   0.461
 91 210 01 02 30  -0.100   0.423  -0.166   0.466
 91 210 01 03 30  -0.135   0.425  -0.147   0.470
 91 210 01 04 30  -0.116   0.416  -0.176   0.467
 91 210 01 05 30  -0.122   0.414  -0.169   0.466
 91 210 01 06 30  -0.153   0.429  -0.085   0.464
 91 210 01 07 30  -0.170   0.423  -0.072   0.462
 91 210 01 08 30  -0.157   0.421  -0.069   0.455
 91 210 01 09 30  -0.177   0.416  -0.043   0.455
 91 210 01 10 30  -0.177   0.404  -0.093   0.452
 91 210 01 11 30  -0.179   0.397  -0.092   0.445
 91 210 01 12 30  -0.180   0.403  -0.063   0.446
 91 210 01 13 30  -0.187   0.403  -0.072   0.451
 91 210 01 14 30  -0.204   0.393  -0.050   0.446
 91 210 01 15 30  -0.211   0.400  -0.022   0.454
 91 210 01 16 30  -0.204   0.401  -0.043   0.452
 91 210 01 17 30  -0.200   0.401  -0.036   0.450
 91 210 01 18 30  -0.199   0.397  -0.042   0.446
 91 210 01 19 30  -0.185   0.399  -0.053   0.443
 91 210 01 20 30  -0.193   0.401  -0.060   0.449
 91 210 01 21 30  -0.182   0.411  -0.077   0.456
 91 210 01 22 30  -0.161   0.429  -0.068   0.464
 91 210 01 23 30  -0.141   0.427  -0.088   0.459
 91 210 01 24 30  -0.154   0.414  -0.078   0.449
 91 210 01 25 30  -0.142   0.411  -0.085   0.444
 91 210 01 26 30  -0.140   0.405  -0.093   0.439
 91 210 01 27 30  -0.151   0.393  -0.102   0.436
 91 210 01 28 30  -0.187   0.372  -0.132   0.438
 91 210 01 29 30  -0.176   0.380  -0.117   0.436
 91 210 01 30 30  -0.170   0.386  -0.108   0.436
 91 210 01 31 30  -0.193   0.382  -0.099   0.439
 91 210 01 32 30  -0.189   0.386  -0.100   0.442
 91 210 01 33 30  -0.184   0.389  -0.113   0.446
 91 210 01 34 30  -0.191   0.389  -0.115   0.449
 91 210 01 35 30  -0.174   0.394  -0.106   0.444
 91 210 01 36 30  -0.146   0.405  -0.094   0.441
