 91 220 00 00 30   0.129  -0.578   0.007   0.594
 91 220 00 01 30   0.215  -0.539  -0.100   0.591
 91 220 00 02 30   0.234  -0.503  -0.179   0.585
 91 220 00 03 30   0.248  -0.513  -0.126   0.586
 91 220 00 04 30   0.229  -0.524  -0.106   0.586
 91 220 00 05 30   0.142  -0.565  -0.045   0.587
 91 220 00 06 30   0.103  -0.577  -0.003   0.588
 91 220 00 07 30   0.077  -0.583   0.017   0.590
 91 220 00 08 30   0.027  -0.589   0.020   0.590
 91 220 00 09 30   0.060  -0.593  -0.015   0.598
 91 220 00 10 30   0.050  -0.595  -0.022   0.598
 91 220 00 11 30   0.055  -0.593   0.007   0.596
 91 220 00 12 30   0.038  -0.597   0.033   0.599
 91 220 00 13 30   0.026  -0.595   0.021   0.596
 91 220 00 14 30   0.055  -0.590  -0.008   0.594
 91 220 00 15 30   0.004  -0.593   0.000   0.593
 91 220 00 16 30   0.006  -0.592   0.012   0.592
 91 220 00 17 30   0.027  -0.588   0.012   0.590
 91 220 00 18 30   0.009  -0.590   0.027   0.591
 91 220 00 19 30   0.073  -0.588  -0.011   0.594
 91 220 00 20 30   0.056  -0.590  -0.053   0.596
 91 220 00 21 30   0.075  -0.589  -0.053   0.596
 91 220 00 22 30   0.090  -0.588  -0.042   0.597
 91 220 00 23 30   0.154  -0.557  -0.121   0.592
 91 220 00 24 30   0.011  -0.502   0.022   0.583
 91 220 00 25 30  -0.165  -0.557   0.067   0.591
 91 220 00 26 30  -0.150  -0.567  -0.020   0.591
 91 220 00 27 30  -0.308  -0.499  -0.017   0.591
 91 220 00 28 30  -0.237  -0.521   0.004   0.585
 91 220 00 29 30   0.000  -0.582   0.024   0.588
 91 220 00 30 30   0.287  -0.436  -0.236   0.590
 91 220 00 31 30   0.281  -0.442  -0.254   0.584
 91 220 00 32 30   0.337  -0.370  -0.304   0.590
 91 220 00 33 30   0.403  -0.306  -0.297   0.591
 91 220 00 34 30   0.380  -0.332  -0.276   0.582
 91 220 00 35 30   0.402  -0.312  -0.293   0.588
 91 220 00 36 30   0.342  -0.358  -0.331   0.596
 91 220 00 37 30   0.331  -0.358  -0.348   0.599
 91 220 00 38 30   0.402  -0.290  -0.314   0.590
 91 220 00 39 30   0.380  -0.349  -0.282   0.591
 91 220 00 40 30   0.348  -0.407  -0.270   0.600
 91 220 00 41 30   0.347  -0.411  -0.264   0.600
 91 220 00 42 30   0.376  -0.405  -0.230   0.601
 91 220 00 43 30   0.371  -0.414  -0.218   0.600
 91 220 00 44 30   0.349  -0.415  -0.250   0.598
 91 220 00 45 30   0.370  -0.396  -0.244   0.595
 91 220 00 46 30   0.364  -0.397  -0.239   0.590
 91 220 00 47 30   0.390  -0.370  -0.234   0.587
